1	-31471	31008	37011	39015	45015	2	1	1
1	-31454	31008	37011	39014	45014	2	1	1
1	-31181	31008	37010	39013	45013	2	1	1
1	-31164	31008	37010	39012	45012	2	1	1
1	-30908	31008	37009	39012	45012	2	1	1
1	-30892	31008	37009	39011	45012	2	1	1
1	-30891	31008	37009	39011	45011	2	1	1
1	-30618	31008	37008	39010	45010	2	1	1
1	-30602	31008	37008	39009	45010	2	1	1
1	-30601	31008	37008	39009	45009	2	1	1
1	-30329	31008	37007	39008	45009	2	1	1
1	-30328	31008	37007	39008	45008	2	1	1
1	-27648	31007	37012	39016	45016	2	1	1
1	-27375	31007	37011	39015	45015	2	1	1
1	-27102	31007	37010	39014	45014	2	1	1
1	-27085	31007	37010	39013	45013	2	1	1
1	-26812	31007	37009	39012	45012	2	1	1
1	-26796	31007	37009	39011	45012	2	1	1
1	-26795	31007	37009	39011	45011	2	1	1
1	-26523	31007	37008	39010	45011	2	1	1
1	-26522	31007	37008	39010	45010	2	1	1
1	-26506	31007	37008	39009	45010	2	1	1
1	-26249	31007	37007	39009	45009	2	1	1
1	-26233	31007	37007	39008	45009	2	1	1
1	-26232	31007	37007	39008	45008	2	1	1
1	-25960	31007	37006	39007	45008	2	1	1
1	-23006	31006	37010	39014	45014	2	1	1
1	-22989	31006	37010	39013	45013	2	1	1
1	-22716	31006	37009	39012	45012	2	1	1
1	-22443	31006	37008	39011	45011	2	1	1
1	-22426	31006	37008	39010	45010	2	1	1
1	-22154	31006	37007	39009	45010	2	1	1
1	-22153	31006	37007	39009	45009	2	1	1
1	-22137	31006	37007	39008	45009	2	1	1
1	-21864	31006	37006	39007	45008	2	1	1
-1	37378	32010	38003	40001	46002	2	1	1
-1	37634	32010	38004	40001	46002	2	1	1
-1	37650	32010	38004	40002	46002	2	1	1
-1	37651	32010	38004	40002	46003	2	1	1
-1	41473	32011	38003	40001	46001	2	1	1
-1	41474	32011	38003	40001	46002	2	1	1
-1	41730	32011	38004	40001	46002	2	1	1
-1	41746	32011	38004	40002	46002	2	1	1
-1	41747	32011	38004	40002	46003	2	1	1
-1	41763	32011	38004	40003	46003	2	1	1
-1	42003	32011	38005	40002	46003	2	1	1
-1	42019	32011	38005	40003	46003	2	1	1
-1	42020	32011	38005	40003	46004	2	1	1
-1	42036	32011	38005	40004	46004	2	1	1
-1	42292	32011	38006	40004	46004	2	1	1
-1	45825	32012	38004	40001	46001	2	1	1
-1	45826	32012	38004	40001	46002	2	1	1
-1	45842	32012	38004	40002	46002	2	1	1
-1	45843	32012	38004	40002	46003	2	1	1
-1	46099	32012	38005	40002	46003	2	1	1
-1	46115	32012	38005	40003	46003	2	1	1
-1	46116	32012	38005	40003	46004	2	1	1
-1	46132	32012	38005	40004	46004	2	1	1
-1	46388	32012	38006	40004	46004	2	1	1
